38;БОСОНОГИЙ МАЛЬЧИК;АГУТИН Л.;АГУТИН Л.;ВИТКЕ Г;•; 
39;БРАВЫЙ АТАМАН;БЕЛЫЙ ДЕНЬ;ВАСИЛЕК Е.;ВАСИЛЕК Е.; ; 
1345;БРАТ;ДЕРЖАВИН А.;ДЕРЖАВИН А.;КОСТРОВ С.; ; 
2084;БРАТСКИЕ МОГИЛЫ;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.; ; 
1883;БРИГАНТИНА;ВИЗБОР Ю.;ЛЕПСКИЙ Г.;КОГАН П.; ; 
838;БРИЛЛИАНТЫ;ВИА ГРА;МЕЛАДЗЕ К.;МЕЛАДЗЕ К.; ; 
3347;БРОВИ;ИВАН КУПАЛА;НАР., ИВАН КУПАЛА;НАР., ИВАН КУПАЛА; ; 
40;БРОДЯГА;ГАЗМАНОВ О.;ГАЗМАНОВ О.;ГАЗМАНОВ О.; ; 
1641;БРОДЯГА;ПЕТЛЮРА;ПЕТЛЮРА;ПЕТЛЮРА; ; 
832;БРОСЬ СИГАРЕТУ;ПУГАЧЕВА А.;ПУГАЧЕВА А.;ДЕРБЕНЕВ Л.; ; 
1172;БРЫЗГИ;ЗЕМФИРА;РАМАЗАНОВА 3.;РАМАЗАНОВА 3.; ;•
833;БУБЕНЦЫ;ШЕВЧЕНКО А.;БАКАЛЕЙНИКОВ В.;НАР., КУСИКОВ А.; ; 
1395;БУГИ-ВУГИ КАЖДЫЙ ДЕНЬ;МАЙК НАУМЕНКО;НАУМЕНКО М.;НАУМЕНКО М.;•; 
41;БУДЕТ ВСЕ, КАК ТЫ ЗАХОЧЕШЬ;ШЕВЧЕНКО А.;ШЕВЧЕНКО А.;ШЕВЧЕНКО А.;•; 
2435;БУДЕТ УДАЧА;ЛЯПИС ТРУБЕЦКОЙ;МИХАЛОК С.;МИХАЛОК С.; ; 
1396;БУДЗЬ РАЗАМ 3 НАМИ;"ГРУППА ""КРАМА""";ВАРАШКЕВИЧ И., ЛЕОНЧИК А.;ЛУКАШУК Д.; ; 
834;БУДУ ТАНЦЕВАТЬ;СЕСТРЫ РОУЗ;ДУДИН С.;ДУДИН С.; ; 
42;БУДУ Я ЛЮБИТЬ;ВИА СЛИВКИ;КРУТОЙ И.;ЖИХАРЕВ А., АЛИХАНОВ С.; ; 
835;БУДУ!;КАРАКЛАИЧ Р.;АЛИЕВА С.;ТАНИЧ М.;•; 
44;БУДЬ ИЛИ НЕ БУДЬ;ГАЛКИН М., ПУГАЧЕВА А.;ЗАЛУЖНАЯ Т.;ЗАЛУЖНАЯ Т.;•; 
43;БУДЬ СО МНОЙ;АГУЗАРОВА Ж.;ХАВТАН Е.;АГУЗАРОВА Ж.;•; 
836;БУКЕТ;БАРЫКИН А.;БАРЫКИН А.;РУБЦОВ Н.; ; 
837;БУКЕТ БУМАЖНЫХ РОЗ;ФРИСТАЙЛ;РОЗАНОВ А.;КУЗНЕЦОВ С.; ; 
2835;БУМ;БИЛАН Д.;КОВАЛЬСКИЙ Д.;КОВАЛЬСКИЙ Д.; ; 
1325;БУМ БУМ;ШУФУТИНСКИЙ М.;КВИНТ Л.;ДЕНИСОВ Н.; ; 
45;БУМ ГОВАЛА БУМ;АГУТИН Л.;АГУТИН Л.;АГУТИН Л.; ; 
2884;БУМ БУМ БУМ;ЛЮБОВНЫЕ ИСТОРИИ;КРАСТОШЕВСКИЙ К.;БЕЛОЦЕРКОВСКИЙ В.; ; 
2085;БУМАЖНЫЙ СОЛДАТИК;ОКУДЖАВА Б.;ОКУДЖАВА Б.;ОКУДЖАВА Б.; ; 
3426;БУМБО МАМБО;СЮТКИН В.;ЗУБКОВ И.;АРСЕНЬЕВ К.;•; 
153;БУ-РА-ТИ-НО!;"ИЗ К/Ф ""ПРИКЛЮЧЕНИЯ БУРАТИНО""";РЫБНИКОВ А.;ЭНТИН Ю.; ; 
3352;БЫВАЛИ ДНИ ВЕСЕЛЫЕ;ЗОЛОТОЕ КОЛЬЦО;НАР., КОСТЮК А.;НАР.; ; 
2437;БЫЛ ПАЦАН;ЛЕСОПОВАЛ;ФЕДОРКОВ А.;ТАНИЧ М.; ; 
3210;БЫЛА - НЕ БЫЛА;ВЕТЛИЦКАЯ Н.;СОРОКИН С.;ШАМИС О.; ; 
2834;БЫЛА ЛЮБОВЬ;ВАЛЕРИЯ;ДРОБЫШ В.;А'КИМ А.; ;•
839;БЫЛА НЕ БЫЛА;РОТАРУ С.;МАТЕЦКИЙ В.;ФАЙБУШЕВИЧ М.; ; 
840;БЫЛИ ЮНЫМИ И СЧАСТЛИВЫМИ;ЛЕЩЕНКО Л.;МИНКОВ М.;РУБАЛЬСКАЯ Л.; ; 
841;БЫЛО ВРЕМЯ;РОТАРУ С.;МАТЕЦКИЙ В.;ФАЙБУШЕВИЧ М.; ; 
1203;БЫЛО И БУДЕТ;ЧУМАКОВ А.;ЧУМАКОВ А.;КАВАЛЕРЯН К.; ; 
1200;БЫЛО И ПРОШЛО;ЛИЦЕЙ;МАКАРЕВИЧ А.;МАКАРЕВИЧ А., МОРСИН А.;•; 
47;БЫЛО, НО ПРОШЛО;ГУБИН А.;ГУБИН А.;ГУБИН А.; ; 
2567;БЫТЬ МОЖЕТ, СЧАСТЬЕ РЯДОМ;"ИЗ К/Ф ""САМАЯ ОБАЯТЕЛЬНАЯ И ПРИВЛЕКАТЕЛЬНАЯ""";РУБАШЕВСКИЙ В.;ШЛЕНСКИЙ В.; ; 
49;БЫТЬ С ТОБОЙ;ГУРЦКАЯ Д.;БРЕЙТБУРГ К.;ОСИАШВИЛИ С.; ; 
1643;БЬЮСЬ. КАК РЫБА;ТРОФИМ;ТРОФИМОВ С.;ТРОФИМОВ С.; ; 
843;БЯЛЯВАЯ-ЧАРНЯВАЯ;БЕЛОРУССКИЕ ПЕСНЯРЫ;АВЕРИН О.;НАР.; ; 
2979;В ГОРНИЦЕ;КАПУРО М.;МОРОЗОВА.;РУБЦОВ Н.; ; 
2832;В ГОРОДЕ ВЕСНА;РУССКИЙ РАЗМЕР И БУЛАНОВА Т.;АФАНАСЬЕВ Д.;АФАНАСЬЕВ Д.; ; 
717;В ГОРОДСКОМ САДУ;ДНИШЕВ А.;БЛАНТЕР М.;ФАТЬЯНОВ А.;•; 
288;В ДАЛЕКОМ СОЗВЕЗДИИ ТАУ КИТА;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.;ВЫСОЦКИЙ В.; ; 
3266;В ДВУХ ШАГАХ ОТ РАЯ;МЕЛАДЗЕ В.;МЕЛАДЗЕ К.;МЕЛАДЗЕ К.; ;•
2542;В ДЕРЕВНЕ ТО БЫЛО В ОЛЬХОВКЕ;НАР.;НАР.;НАР.; ; 
1397;В ДОБРЫЙ ЧАС;МАШИНА ВРЕМЕНИ;КУТИКОВ А.;МАКАРЕВИЧ А.; ;•
844;В ДОМЕ МОЕМ;РОТАРУ С.;ТУХМАНОВ Д.;САЕД - ШАХ А.;•; 
1398;В ЕЕ ГЛАЗАХ;ЧАЙФ;ШАХРИН В.;ШАХРИН В.; ; 
3299;В ЕКАТЕРИНБУРГЕ;НОВИКОВ А.;НОВИКОВ А.;НОВИКОВ А.; ; 
1399;В ЖИЗНИ КАК В ТЕМНОЙ ЧАЩЕ;ВОСКРЕСЕНЬЕ;РОМАНОВ А.;РОМАНОВ А.; ; 
3429;В ЗАПАДНЕ;БИЛАН Д.;РЕВТОВ С.;РЕВТОВ С.; ; 
3327;В ЗАХОЛУСТНОМ РЕСТОРАНЕ;НОВИКОВ А.;НОВИКОВ А.;НОВИКОВ А.; ; 
2018;В ЗЕМЛЯНКЕ;ИБРАГИМОВ Р.;ЛИСТОВ К.;СУРКОВ А.; ; 
3256;В ИНТЕРЕСАХ РЕВОЛЮЦИИ;АГАТА КРИСТИ;САМОЙЛОВ Г, САМОЙЛОВ В.;САМОЙЛОВ Г; ; 
2904;В КЕЙПТАУНСКОМ ПОРТУ;МАКАРЕВИЧ А.;НАР.;НАР.; ; 
3005;В КРАЮ МАГНОЛИЙ;АРИЭЛЬ;МОРОЗОВ А.;МАРЦЕНКЕВИЧ Ю.; ; 
1885;В ЛЕСУ РОДИЛАСЬ ЕЛОЧКА;ДЕТСКИЙ ХОР ВР И ЦТ;БЕКМАН Л.;КУДАШЕВА Р.;•; 
3205;В ЛУННОМ САДУ;МАЛИНИН А.;ЗУЙКОВ В.;ЗУЙКОВ В.; ; 
2995;В ЛУННОМ СИЯНЬЕ;СМОЛЯНИНОВА Е.;ЮРЬЕВ Е.;ЮРЬЕВ Е.; ; 
1400;В МОЕЙ ДУШЕ ОСАДОК ЗЛА;НИКОЛЬСКИЙ К.;НИКОЛЬСКИЙ К.;НИКОЛЬСКИЙ К.; ; 
1401;В МОСКВЕ НАСТУПАЕТ ПОЛНОЧЬ;МОРАЛЬНЫЙ КОДЕКС;ДЕВЛЕТ-КИЛЬДЕЕВ Н.;ЖАГУН П.; ; 
1402;В НАШИХ ГЛАЗАХ;КИНО;ЦОЙ В.;ЦОЙ В.;•; 
1403;В НИКИТСКОМ БОТАНИЧЕСКОМ САДУ;МАШИНА ВРЕМЕНИ;МАКАРЕВИЧ А.;МАКАРЕВИЧ А.; ; 
1404;В ОЖИДАНИИ ЧУДА;МОРАЛЬНЫЙ КОДЕКС;ДЕВЛЕТ-КИЛЬДЕЕВ Н.;ЖАГУН П.; ; 
2887;В ПАРИЖЕ НОЧЬ;БУЙНОВ А.;БЫКОВ В.;БЫКОВ В.; ; 
2052;В ПАРКЕ ЧАИР;ПОГОДИН А.;ЛИСТОВ К.;АРСКИЙ П.; ; 
50;В ПЕТЕРБУРГЕ СЕГОДНЯ ДОЖДИ;ПУГАЧЕВА А.;ЛУКЬЯНОВ А.;ЛУКЬЯНОВА.; ; 
1886;В ПОРТУ;"ИЗ М/Ф ""В ПОРТУ""";МИНКОВ М.;КОЗЛОВ С., АНОФРИЕВ 0.; ; 
3000;В ПОСЛЕДНЮЮ ОСЕНЬ;ДДТ;ШЕВЧУК Ю.;ШЕВЧУК Ю.; ; 
1835;В РОЩЕ ПЕЛ СОЛОВУШКА;НАР.;НАР.;НАР.;•; 
1644;В ТАВЕРНЕ;КУЧИН И.;КУЧИН И.;КУЧИН И.; ; 
1887;В ТРАВЕ СИДЕЛ КУЗНЕЧИК;"ИЗ М/Ф ""ПРИКЛЮЧЕНИЯ НЕЗНАЙКИ""";ШАИНСКИЙ В.;НОСОВ Н.;•; 
51;В ЭТОТ ВЕЧЕР;ЖАРКОВА И.;БОРОДИН В.;БОРОДИН В.; ; 
3243;ВАВИЛОН;КИПЕЛОВ;КИПЕЛОВ В.;ПУШКИНА М., КИПЕЛОВ В.; ; 
2415;ВАЗА И ПИОН;ВЕРКА СЕРДЮЧКА;ДАНИЛКО А.;ДАНИЛКО А.; ; 
2552;ВАЛЕНКИ;РУСЛАНОВА Л.;НАР.;НАР.; ; 
1672;ВАЛЕНТИНОВ ДЕНЬ;КИРКОРОВ Ф.;МОЛЧАНОВ О.;СЛАВОРОСОВ А.; ; 
2086;ВАЛЬС В РИТМЕ ДОЖДЯ;ЛИСИЦА Н.;ЛИСИЦА Н.;ЛИСИЦА Н.; ; 
2019;ВАРЯГ;КР. АПП СА;ЯКОВЛЕВ И.;ГРЕЙНЦ Р.; ; 
634;ВАСЯ;БРАВО;ХАВТАН Е.;СЮТКИН В.;•; 
2431;ВАУ ВА;140 УДАРОВ В МИНУТУ;КОНЕВ С.;КОНЕВ С.; ; 
52;ВВЕРХ И ВНИЗ;СЮТКИН В.;СЮТКИН В.;ПАТРУШЕВ С, СЮТКИН В.; ; 
35;ВДОЛЬ ПО НЕБУ;ПЬЕХА С.;ПЬЕХА С., ЛУЧНОЙ Б.;ПЬЕХА С., ЛУЧНОЙ Б.; ; 
2540;ВДОЛЬ ПО ПИТЕРСКОЙ;НАР.;НАР.;НАР.; ; 
1836;ВДОЛЬ ПО УЛИЦЕ МЕТЕЛИЦА МЕТЕТ;НАР.;НАР.;НАР.;•; 
2314;ВДРЕБЕЗГИ;A SORTIE;БРЕЙТБУРГ К.;КАВАЛЕРЯН К.; ; 
2514;ВЕЖЛИВЫЙ ТАКОЙ;ШУФУТИНСКИЙ М.;КВИНТ Л.;ВОРОПАЕВА Л.; ; 
3326;ВЕЗИ МЕНЯ, ИЗВОЗЧИК!;НОВИКОВ А.;НОВИКОВ А.;НОВИКОВ А.; ; 
53;ВЕК;ГЛЫЗИН А.;БОРОДИН В.;БЕРЕЖНОЙ А.; ; 
54;ВЕНОК;ГУРЦКАЯ Д.;БРЕЙТБУРГ К.;САШИН С.; ; 
3282;ВЕНОК ДУНАЯ;ПЬЕХА Э.;ФЕЛЬЦМАН О.;ДОЛМАТОВСКИЙ Е.; ; 
2523;ВЕНОК ИЗ ВАСИЛЬКОВ;САЛТЫКОВА И.;МОЛЧАНОВ О.;КРАСТОШЕВСКИЙ К.; ; 
55;ВЕРА. ВЕРОЧКА;АПИНА А., УСПЕНСКАЯ Л.;КОРЖУКОВ С.;ТАНИЧ М.; ; 
1405;ВЕРА, НАДЕЖДА, ЛЮБОВЬ;ВОСКРЕСЕНЬЕ;РОМАНОВ А.;РОМАНОВ А.; ; 
2903;ВЕРБА;САМОЦВЕТЫ;ХАНОК Э.;РЫБЧИНСКИЙ Ю.; ; 
56;ВЕРБОЧКИ;ОРБАКАЙТЕ К.;МИНКОВ М.;БЛОКА.;•; 
1647;ВЕРЕВОЧКА;АМНИСТИЯ;ЖАРОВ Г;ЖАРОВ Г; ; 
2299;ВЕРИТСЯ-СБУДЕТСЯ;ГОМАН А.;ДЕМЧУК Т.;ДЕМЧУК Т.; ;•
846;ВЕРНИ МНЕ МУЗЫКУ;РОТАРУ С.;БАБАДЖАНЯН А.;ВОЗНЕСЕНСКИЙ А.; ; 
847;ВЕРНИСАЖ;ВАЙКУЛЕ Л.;ПАУЛС Р.;РЕЗНИК И.;•; 
57;ВЕРЬТЕ В ЛЮБОВЬ, ДЕВЧОНКИ;АЛЛЕГРОВА И.;НИКОЛАЕВ И.;НИКОЛАЕВ И.; ; 
2504;ВЕРЮ Я;БРАВО;БРИТЧЕНКОВ С., ХАВТАН Е.;СУКАЧЕВ И.; ; 
58;ВЕРЮ Я, ЧТО ПОВЕЗЕТ;ПАВЛИАШВИЛИ С.;ПАВЛИАШВИЛИ С.;ШЕМЯТЕНКОВА Н.; ; 
2169;ВЕСЕЛЫЙ ВЕТЕР;"ИЗ К/Ф ""ДЕТИ КАПИТАНА ГРАНТА""";ДУНАЕВСКИЙ И.;ЛЕБЕДЕВ-КУМАЧ В.; ; 
1406;ВЕСЕЛЫЙ АНСАМБЛЬ;КРЕМАТОРИЙ;ГРИГОРЯН А.;ГРИГОРЯН А.; ; 
848;ВЕСЕННЕЕ ТАНГО;ГЕРМАН А.;МИЛЯЕВ В.;МИЛЯЕВ В.; ; 
59;ВЕСНА;АЛСУ;ШЕВЧЕНКО А.;ШЕВЧЕНКО А.;•; 
60;ВЕСНА;ДОЛИНА Л.;КАСТОРСКИЙ С.;ТАНИЧ М.; ; 
2309;ВЕСНА;КРАСКИ;КОВАЛЕВСКАЯ О.;КОВАЛЕВСКАЯ О.; ;•
2841;ВЕСНА МОЯ;СВЕТА;СВЕТА;СВЕТА; ; 
849;ВЕСНА, ЧТО НАС СВЕЛА С УМА;РОТАРУ С.;МАТЕЦКИЙ В.;ФАЙБУШЕВИЧ М.; ; 
3441;ВЕТЕР;БЛЕСТЯЩИЕ;ГРОЗНЫЙ А.;ОРЛОВА О.; ; 
2999;ВЕТЕР;ДДТ;ШЕВЧУК Ю.;ШЕВЧУК Ю.; ; 
2412;ВЕТЕР;ЛИЦЕЙ;МОРСИН А.;МОРСИН А.;•; 
61;ВЕТЕР ЗНАЕТ;БРАВО;ХАВТАН Е.;ШУГАЛЕЙ В.; ; 
3060;ВЕТЕР ПЕРЕМЕН;"ИЗ К/Ф ""МЭРИ ПОППИНС, ДО СВИДАНИЯ""";ДУНАЕВСКИЙ М.;ОЛЕВ Н.; ; 
62;ВЕТЕР С МОРЯ ДУЛ;НАТАЛИ;РУДИНА Н., СОКОЛЬСКАЯ Е., МАЛЫШЕВ Ю.;РУДИНА Н., СОКОЛЬСКАЯ Е., МАЛЫШЕВ Ю.;•; 
63;ВЕТКА КАШТАНА;ВАЙКУЛЕ Л.;КРУТОЙ И.;МУРАВЬЕВ Е.; ; 
2830;ВЕТКА МИМОЗЫ;ЛЕСОПОВАЛ;ФЕДОРКОВ А.;ТАНИЧ М.; ; 
2088;ВЕЧЕР БРОДИТ;ЯКУШЕВА А.;ЯКУШЕВА А.;ЯКУШЕВА А.; ; 
720;ВЕЧЕР НА РЕЙДЕ;МАГОМАЕВ М.;СОЛОВЬЕВ-СЕДОЙ В.;ЧУРКИН А.; ; 
3009;ВЕЧЕР ШКОЛЬНЫХ ДРУЗЕЙ;ТОЛКУНОВА В.;МОРОЗОВ А.;РЯБИНИН М.; ; 
2548;ВЕЧЕРНИЙ ЗВОН;НАР.;НАР.;КОЗЛОВ А.; ; 
721;ВЕЧЕРНЯЯ ПЕСНЯ;КОБЗОН И.;СОЛОВЬЕВ-СЕДОЙ В.;ЧУРКИН А.; ; 
1408;ВЕЧЕРОМ НА ЛАВОЧКЕ;СЕКТОР ГАЗА;КЛИНСКИХ Ю.;КЛИНСКИХ Ю.; ; 
3003;ВЕЧНАЯ ВЕСНА;ОБОДЗИНСКИЙ В.;ТУХМАНОВ Д.;ШАФЕРАН И.; ; 
64;ВЕЧНАЯ ЛЮБОВЬ;МАКАРСКИЙ А.;ГАРВАРЕНЦ Ж.;ШАРЛЬ АЗНАВУР, КОНЧАЛОВСКАЯ Н.; ; 
1409;ВЕЧНО МОЛОДОЙ;СМЫСЛОВЫЕ ГАЛЛЮЦИНАЦИИ;БОБУНЕЦ С.;БОБУНЕЦ С., ГЕНЕНФЕЛЬД О.; ; 
1197;ВЗГЛЯД ИЗНУТРИ;ЛИНДА;ФАДЕЕВ М.;ФАДЕЕВ М.; ;•
3408;ВЗГЛЯД С ЭКРАНА;НАУТИЛУС ПОМПИЛИУС;БУТУСОВ В.;КОРМИЛЬЦЕВ И.; ; 
65;ВИБРАЦИЯ;МАНГОЛ;УСАКОВ Т., ЕСЕНИН П.;УСАКОВ Т.; ; 
1205;ВИВАТ, КОРОЛЬ!;ГВЕРДЦИТЕЛИ Т.;ТАТАРЧЕНКО Г.;РЫБЧИНСКИЙ Ю.; ; 
1410;ВИДЕЛИ НОЧЬ;КИНО;ЦОЙ В.;ЦОЙ В.;•; 
3398;ВИДНО, НЕЧЕГО НАМ БОЛЬШЕ СКРЫВАТЬ;ВИЗБОР Ю.;ВИЗБОР Ю.;ВИЗБОР Ю.; ; 
66;ВИНОВАТ Я, ВИНОВАТ;КИРКОРОВ Ф.;УКУПНИК А.;РУБАЛЬСКАЯ Л.; ; 
1837;ВИНОВАТА ЛИ Я;НАР.;НАР.;НАР.; ; 
1193;ВИШЕНКА;ВЕРКА СЕРДЮЧКА;ДАНИЛКО А.;ДАНИЛКО А.; ; 
2829;ВИШНЕВАЯ СМОЛА;МАЛИКОВ Д.;СОРОКИН С.;ШАМИС О.; ; 
854;ВКУС ЛЮБВИ;РОТАРУ С.;МАТЕЦКИЙ В.;ФАЙБУШЕВИЧ М.; ; 
3403;ВЛАДИВОСТОК 2000;МУМИЙ ТРОЛЛЬ;ЛАГУТЕНКО И.;ЛАГУТЕНКО И.; ; 
1648;ВЛАДИМИРСКИЙ ЦЕНТРАЛ;КРУГ М.;КРУГ М.;КРУГ М.;•; 
67;ВЛЕЧЕНИЕ;ЖУКИ;ЖУКОВ В.;ЖУКОВ В.; ; 
1188;ВЛЮБЛЕННЫЙ В МУЗЫКУ;КУЗЬМИН В.;КУЗЬМИН В.;КУЗЬМИН В.; ; 
2828;ВЛЮБЛЕННЫЙ И БЕЗУМНО ОДИНОКИЙ;КИРКОРОВ Ф.;ЗУБКОВ И.;АРСЕНЕВ К.; ; 
2497;ВЛЮБЛЕННЫЙ САМОЛЕТ;ЧЕРНИКОВА Л.;КОРСУКОВ И.;БУЙЛОВА В.; ; 
1889;ВМЕСТЕ ВЕСЕЛО ШАГАТЬ;"ИЗ К/Ф ""И СНОВА АНИСКИН""";ШАИНСКИЙ В.;МАТУСОВСКИЙ М.;•; 
2526;ВНИЗ ПО МАТУШКЕ, ПО ВОЛГЕ;ШАЛЯПИН Ф.;НАР.;НАР.; ; 
855;ВНИЗ ПО ТЕЧЕНИЮ;СЕКРЕТ;ЛЕОНИДОВ М., ФОМЕНКО Н.;ФОМЕНКО Н.; ; 
1177;ВНУЧКА ЛЕСНИКА;МЕЛАДЗЕ В.;МЕЛАДЗЕ К.;МЕЛАДЗЕ К.;•; 
1649;ВОДИЛА, ТРОГАЙ!;ТЮХАНОВ Н.;ТЮХАНОВ Н.;ТЮХАНОВ Н.; ; 
1650;ВОДОЧКУ ПЬЕМ;КРУГ М.;КРУГ М.;КРУГ М.; ; 
2463;ВОЗВРАЩАЙСЯ;КОРНЕЛЮК И.;КОРНЕЛЮК И.;ЛИСИЦ Р.; ; 
2946;ВОЗВРАЩАЙСЯ ДОМОЙ;ЛАЗАРЕВА С.;ЧАЙКА В.;ОСИАШВИЛИ С.; ; 
1258;ВОЗДУХ;ДЮЖЕВ Д.;САЙКО В.;АЛИХАНОВ С.; ; 
3407;ВОЗДУХ;НАУТИЛУС ПОМПИЛИУС;БУТУСОВ В.;КОРМИЛЬЦЕВ И.; ; 
1173;ВОЗДУХА ГЛОТОК;ЛЕОНТЬЕВ В.;ГАРНИЗОВА.;ГАРИН Ю.; ; 
68;ВОЗДУШНЫЙ ЗМЕЙ;ДЮНА;МАМЕДОВ Т.;МАМЕДОВ Т.; ; 
1411;ВОЙНА;КИНО;ЦОЙ В.;ЦОЙ В.;•; 
1651;ВОЛКИ;ЗВЕЗДИНСКИЙ М.;ЗВЕЗДИНСКИЙ М.;ЗВЕЗДИНСКИЙ М.; ; 
856;ВОЛОГДА;ПЕСНЯРЫ;МОКРОУСОВ Б.;МАТУСОВСКИЙ М.;•; 
1457;ВОЛОДЕНЬКА;БЕЛЫЙ ДЕНЬ;ВАСИЛЕК Е.;ВАСИЛЕК Е.; ; 
857;ВОЛШЕБНИК-НЕДОУЧКА;ПУГАЧЕВА А.;ЗАЦЕПИН А.;ДЕРБЕНЕВ Л.;•; 
69;ВОЛШЕБНОЕ СТЕКЛО;ГУРЦКАЯ Д.;НИКОЛАЕВ И.;НИКОЛАЕВ И.; ; 
2089;ВОЛШЕБНЫЙ ДОМ;МИТЯЕВ О.;МИТЯЕВ О.;МИТЯЕВ О.; ; 
1652;ВОР;ОГОНЕК КАТЯ;КЛИМЕНКОВ В.;КЛИМЕНКОВ В.; ; 
1653;ВОРОБЬИ;КРУГ М.;КРУГ М.;КРУГ М.; ; 
3384;ВОРОВАННАЯ НОЧЬ;СЕРОВ А.;КРУТОЙ И.;БЕСЧАСТНЫЙ С.; ; 
1225;ВОРОВАТЬ НЕ ВОРОВАЛ;ГЕРА ГРАЧ;ЕРМОЛАЕВ С.;ЕРМОЛАЕВ С.; ; 
2470;ВОРУЙ, РОССИЯ!;ЛЕСОПОВАЛ;КОРЖУКОВ С.;ТАНИЧ М.; ; 
858;ВОСТОЧНАЯ ПЕСНЯ;ПРЕМЬЕР-МИНИСТР;ТУХМАНОВ Д.;ГАДЖИКАСИМОВ О.;•; 
2990;ВОСЬМОЕ МАРТА;ОСИН Е.;ОСИН Е.;ОСИН Е.; ; 
3032;ВОТ И СОЛНЦЕ СЕЛО;БУЛАНОВА Т.;МОЛЧАНОВ О.;СЛАВОРОСОВ А.; ; 
2090;ВОТ ИДЕТ ПО СВЕТУ ЧЕЛОВЕК-ЧУДАК;МИЛЯЕВ В.;МИЛЯЕВ В.;МИЛЯЕВ В.; ; 
1838;ВОТ КТО-ТО С ГОРОЧКИ СПУСТИЛСЯ;НАР.;ТЕРЕНТЬЕВ С.;НАР.;•; 
2519;ВОТ МЧИТСЯ ТРОЙКА ПОЧТОВАЯ;НАР.;НАР.;НАР.; ; 
860;ВОТ СНОВА ЭТОТ ДВОР;КОБЗОН И.;ОСТРОВСКИЙ А.;ОШАНИН Л.; ; 
3061;ВОТ ТАКАЯ БЕДА;ПОЮЩИЕ СЕРДЦА;САВЕЛЬЕВ Е.;КОХАНОВСКИЙ И.; ; 
2826;ВОТ ТАКИЕ ДЕЛА;БУЛАНОВА Т.;КАБЛУКОВ Н.;ШАРОВ С.; ; 
1555;ВРАГ;ТАТУ;РЯБЦЕВ Р.;РЯБЦЕВ Р.; ; 
1549;ВРЕДНЫЕ ПРИВЫЧКИ;ЛЕПРИКОНСЫ;МИТЬКО И.;МИТЬКО И.; ; 
1544;ВРЕМЕНИ НЕТ;ПОДОЛЬСКАЯ Н.;БАЙДО А.;КАМИНСКИЙ И.; ;•
3118;ВРЕМЯ;МИХАЛЬЧИК Ю., КИРЕЕВ А.;ШУЛЬГИН А.;ШУЛЬГИН А.; ; 
1414;ВРЕМЯ НЕ ЖДЕТ;ЧАЙФ;ШАХРИН В.;ШАХРИН В.;•; 
3119;ВРЕМЯ РОМАНТИКОВ;ГУБИН А.;ГУБИН А.;ГУБИН А.; ; 
70;ВРЕМЯ-ПЕСОК;ГОСТИ ИЗ БУДУЩЕГО;УСАЧЕВ Ю.;ПОЛЬНА Е.;•; 
2824;ВСЕ БУДЕТ ХОРОШО;ВЕРКА СЕРДЮЧКА;ДАНИЛКО А.;ДАНИЛКО А.;•; 
863;ВСЕ БЫЛО;АНОФРИЕВ О.;ЗАЦЕПИН А.;ДЕРБЕНЕВ Л.; ; 
71;ВСЕ В ТВОИХ РУКАХ;ВАРУМ А.;АГУТИН Л.;ВИТКЕ Г;•; 
2053;ВСЕ ВПЕРЕДИ;ИЗАБЕЛЛА ЮРЬЕВА;ФОМИН Б.;ЛУГИН А.; ; 
2850;ВСЕ ДЕЛА;БУЙНОВ А.;ЛЮБАША;ЛЮБАША; ; 
72;ВСЕ ДЛЯ ТЕБЯ;ГУБИН А.;ГУБИН А.;ГУБИН А.; ; 
865;ВСЕ МОГУТ КОРОЛИ;ПУГАЧЕВА А.;РЫЧКОВ Б.;ДЕРБЕНЕВ Л.; ; 
866;ВСЕ МЫ ДЕЛИМ ПОПОЛАМ;ПУГАЧЕВА А.;ШАИНСКИЙ В.;ПЛЯЦКОВСКИЙ М.; ; 
73;ВСЕ НЕБО;ВОСТОК;ФИЛИППОВ Г;ФИЛИППОВ Г.; ; 
2893;ВСЕ ПОТОМУ, ЧТО ТЫ;СВИРИДОВА А.;ТЮРИН В.;СВИРИДОВА А., ВОЙНАЛОВИЧ Е.; ; 
867;ВСЕ ПРОЙДЕТ;БОЯРСКИЙ М.;ДУНАЕВСКИЙ М.;ДЕРБЕНЕВ Л.; ;•
74;ВСЕ РАВНО;АЛСУ;КРУТОЙ И., ШЕВЧЕНКО А.;ШЕВЧЕНКО А.;•; 
3427;ВСЕ РАВНО НАЙДУ;БИЛАН Д.;ЛЮБАША;ЛЮБАША; ; 
2170;ВСЕ РАВНО ТЫ БУДЕШЬ МОЙ!;"ИЗ К/Ф ""АНГЕЛ В ТЮБЕТЕЙКЕ""";ЗАЦЕПИН А.;ДЕРБЕНЕВ Л.;•; 
2852;ВСЕ РЕШЕНО;ГОСТИ ИЗ БУДУЩЕГО;УСАЧЕВ Ю., ПОЛЬНА Е.;ПОЛЬНА Е.; ; 
1654;ВСЕ СБУДЕТСЯ;КРУГ М.;КРУГ М.;КРУГ М.; ; 
